Numero_Moradia;Nome_Area_Risco;Fonte_Risco;Area_Risco_Geologico;Area_Suscetivel_Alagamento
197053976;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916295;[Geológico] Setor S20R3;CPRM/SEDURB;Sim;Nao
216518492;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113201581;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004512;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871223;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910714;[Geológico] Setor S2R3;CPRM/SEDURB;Sim;Nao
223490103;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460509;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918644;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
99624114;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916860;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910063;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38910095;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
94090597;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196181619;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
38910023;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
38918707;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94088877;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909709;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326581;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089050;[Geológico] Setor S5R3;CPRM/SEDURB;Sim;Nao
201139301;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
216518851;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518574;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911121;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909905;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911299;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201142019;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916565;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088804;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911191;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139504;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110408258;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055068;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
196326897;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518879;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223490003;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918827;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489296;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911211;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871285;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071260;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197054305;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871373;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788905;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110407547;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071063;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38919257;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196563727;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916546;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484058;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071147;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918583;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38910061;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
220788918;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055265;[Geológico] Setor S15R3;CPRM/SEDURB;Sim;Nao
38911094;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916559;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004233;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489652;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
94089285;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193602;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070850;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38915828;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
217484119;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196763724;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918757;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196184993;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871194;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193644;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372374;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070292;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38917610;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004974;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197053704;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088716;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113202651;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196553611;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372621;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
201193787;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915805;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38917478;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090925;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197053737;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071246;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196323298;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551705;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916825;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918769;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38921272;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489370;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201135912;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551574;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916709;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196566282;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871298;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915855;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
216004311;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916068;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916812;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551637;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871283;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089175;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282363;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917564;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
223871365;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088692;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
196326799;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055030;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38916221;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765085;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
220788996;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518379;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915842;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38916821;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909980;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518339;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091242;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484053;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372625;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
220460519;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789109;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067983;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918632;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94088742;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909467;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
38915636;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201142341;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551704;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333080;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321671;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090965;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489210;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
197070455;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
216518355;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911156;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223000048;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916647;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484023;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216519044;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38917381;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518481;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789045;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788994;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193789;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070363;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196327411;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911564;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089265;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328284;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915796;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201193786;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054246;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918579;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197070307;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911578;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197068064;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483717;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871201;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070538;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918624;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196184001;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088788;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911097;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489793;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38917508;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788811;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197066805;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372510;[Geológico] Setor S14R3;CPRM/SEDURB;Sim;Nao
220789021;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918872;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090943;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196554384;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915863;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38914752;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139018;[Geológico] Setor S20R3;CPRM/SEDURB;Sim;Nao
94088857;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328378;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483977;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223490005;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918651;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197054313;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789029;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468499;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909890;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004303;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916511;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871284;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067793;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871359;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789075;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197053923;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
94090809;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915834;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38916968;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916525;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070901;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
216004520;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139472;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005150;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909741;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468627;[Geológico] Setor S5R3;CPRM/SEDURB;Sim;Nao
201141114;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911000;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088691;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489633;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38916430;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911586;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38914818;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460584;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196335097;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071032;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94091075;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201127366;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916765;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489753;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
216519058;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
224372700;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
38917549;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
223871177;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282362;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223490007;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909868;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196181606;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
201127482;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911129;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327378;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
196326774;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918581;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916723;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517652;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916585;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071023;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197071335;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196322048;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551581;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911547;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94088794;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326553;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918656;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
220788960;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091222;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918793;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089794;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911559;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223871275;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089178;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055049;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
216517630;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38908356;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326514;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328336;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193781;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38914798;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071028;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38909863;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090677;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916211;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326771;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518296;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071361;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197071265;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196186333;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916528;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484031;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910034;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
223490099;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489826;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
197070432;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94091064;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326645;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911585;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089286;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070277;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916120;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091077;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489442;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38918768;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197070830;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38917398;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918661;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
97468545;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196329865;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909577;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372659;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916419;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196332996;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916592;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055317;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
94091035;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918594;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911059;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916489;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915806;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38917608;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196329356;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090913;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518181;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090414;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282548;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922266;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909969;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489712;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38918572;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223871392;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091033;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071346;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
97551697;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196499585;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916739;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055218;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
197067768;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915803;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38913895;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090649;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090451;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916082;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489667;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38916461;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
196185767;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091060;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911589;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
224372601;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911066;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910996;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004374;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196186347;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113200436;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
